"","alpha[1,1]","alpha[2,1]","alpha[3,1]","alpha[4,1]","alpha[5,1]","alpha[6,1]","alpha[7,1]","alpha[8,1]","alpha[9,1]","alpha[1,2]","alpha[2,2]","alpha[3,2]","alpha[4,2]","alpha[5,2]","alpha[6,2]","alpha[7,2]","alpha[8,2]","alpha[9,2]","beta[1,1]","beta[2,1]","beta[3,1]","beta[4,1]","beta[5,1]","beta[6,1]","beta[7,1]","beta[8,1]","beta[9,1]","beta[1,2]","beta[2,2]","beta[3,2]","beta[4,2]","beta[5,2]","beta[6,2]","beta[7,2]","beta[8,2]","beta[9,2]"
"42",-1.82560859924492,-1.49232642198859,-1.7101005220223,-1.82233757837354,-2.05226517668439,-1.62991286978448,-2.55135618952867,-1.42659855508302,-1.61607090283152,-1.41441476238724,-1.56463849135668,-1.6384148580316,-1.52191969945293,-1.72241541755062,-1.44031927527857,-2.57652665142423,-1.6061734510501,-1.26032550116127,0.20835018757631,0.21011657149499,0.184694646355378,0.212803324401467,0.258435944433856,0.186102423375775,0.293249425771187,0.176313754823927,0.187345269737589,0.148691294674865,0.190767992741935,0.210267053585401,0.190297815076389,0.200337336048286,0.1796117548209,0.307540623772394,0.182570370739806,0.145845431305505
"43",-1.71864604793015,-1.52114171741536,-1.73097802744628,-1.77341880628037,-2.0509417883651,-1.7520159051367,-2.48009023165084,-1.37768873272147,-1.58752013804462,-1.41729124174343,-1.58195301674976,-1.74016873543226,-1.52994084392524,-1.75533180458337,-1.51937051884294,-2.61169872913232,-1.2894086015899,-1.2147891021101,0.197436818163692,0.208546877048725,0.188493914798301,0.214052799021177,0.229880305680961,0.20826466305235,0.311670353714187,0.180672170926129,0.172091404614833,0.146276443949741,0.171056907779118,0.210878993515809,0.186501920511492,0.200986440651979,0.163378418629051,0.299104131099861,0.140382243011636,0.144067896923048
"44",-1.73140586459133,-1.44224525927197,-1.57550206873987,-1.83368094048355,-2.08831253178504,-1.83206042944646,-2.5105534570586,-1.42513317350667,-1.55072414129679,-1.40786383928659,-1.59065715780667,-1.66063113397252,-1.51600637627645,-1.683313829481,-1.51236372067742,-2.65539668009491,-1.2022646386871,-1.21518745708652,0.193934961332878,0.204177641043054,0.188543560021279,0.23244685912798,0.265856916741142,0.208855628895885,0.311500459530939,0.184938345808359,0.172736678947341,0.180427690436698,0.17205767845919,0.210075928866751,0.199860436956555,0.200968187094693,0.172437272066871,0.309447858319529,0.135869902560966,0.135618487752551
"45",-1.68925205670242,-1.53880334116337,-1.83540494938367,-1.86687150142986,-2.39379210998351,-1.74205495181118,-2.58159596194111,-1.72875255501876,-1.66687791542908,-1.51335890849949,-1.40707733735987,-1.71141377558485,-1.47694256849884,-1.68092628823599,-1.53206111930865,-2.54925264395965,-1.31994198597078,-1.27331054312066,0.195536106014903,0.203045524870108,0.194385383022803,0.236255091265282,0.275639081306805,0.210559936801498,0.304719598032495,0.191101276801963,0.176036720388613,0.179150838454028,0.174974883861732,0.203874051285691,0.193220650012106,0.202045462061866,0.159673589030022,0.317380586772403,0.15438183806581,0.137417951166678
"46",-1.73273304260859,-1.54132079742074,-1.81813936193638,-1.88925418769658,-2.48691000117191,-1.74640930724614,-2.609906603779,-1.49343316460865,-1.64702221103914,-1.40014389024948,-1.41198813103949,-1.7693729356177,-1.48067200314221,-1.81186503396816,-1.40057455939239,-2.52494005024456,-1.23802201695785,-1.14187582712057,0.202234098858804,0.19436642016754,0.204663122637945,0.230699644907385,0.290134993511278,0.186304890185196,0.321297750209031,0.183268952349769,0.184971507224654,0.16123906364288,0.163685399543287,0.217408258433035,0.183733265785533,0.189111184372098,0.167400666373219,0.309486604540996,0.156903400156311,0.142512422206588
"47",-1.51921938667944,-1.5548307971401,-1.84722452145495,-1.92677170658221,-2.33843035589079,-1.5741379597134,-2.78537329447151,-1.49109773885782,-1.6273497272362,-1.31051648429646,-1.52581353001075,-1.67933067025899,-1.48029802747048,-1.67922700016255,-1.45220072775325,-2.5205984162096,-1.37055776761989,-1.4453517037163,0.190592980484895,0.195243926221373,0.207656351933862,0.224197104040433,0.261460982304737,0.181201769585064,0.313313139037214,0.181305127303129,0.184988585576473,0.1525976776196,0.174462196352017,0.22196932570749,0.207199317442159,0.187513554129041,0.168457832965883,0.300995457678405,0.169846889779241,0.146912884293385
"48",-1.53077568079038,-1.62549856742036,-1.87552559805201,-1.84515328056063,-2.27451819299265,-1.69371907251003,-2.62691920240773,-1.57025607247966,-1.65350464754828,-1.38490256453367,-1.44127539427681,-1.8536842822614,-1.55542997765031,-1.56876643859618,-1.4787714680345,-2.48728916210186,-1.37669259867577,-1.35633920663747,0.176233870295172,0.196268774652535,0.215143040797637,0.232588411888188,0.259225568369908,0.189869863270824,0.32006583874349,0.188582497130668,0.191709765244959,0.158733438117232,0.171774343435826,0.214499596270603,0.189917006308983,0.185578563946193,0.177886270929047,0.30065949864905,0.173838212381171,0.147578961511241
"49",-1.53538405885421,-1.38356465244729,-1.78576678855734,-2.04391874712014,-2.30178091157953,-1.74266666111633,-2.79349207120893,-1.57128514865541,-1.68920396394788,-1.38680366058478,-1.50086432665682,-1.74733422062498,-1.56274053475364,-1.69171398431419,-1.50597228310373,-2.53387037022216,-1.42343652796758,-1.39566278082622,0.181488273836969,0.184619972999123,0.209241901674793,0.240126733234164,0.274923464451505,0.189735883732586,0.329446592142736,0.189692736171346,0.20784188784106,0.17354552768021,0.17486778702463,0.208275710162068,0.206364273340995,0.195056350041863,0.181688825193078,0.322442512288115,0.168279748413205,0.148384492563917
"50",-1.47025654597075,-1.40819635854699,-1.88492506026864,-1.85373774019472,-2.14074566936084,-1.61240470244145,-2.80074995597485,-1.57827030086166,-1.84544948729495,-1.47324552173297,-1.56545667949502,-1.69303147264367,-1.53810919231552,-1.66745543220559,-1.49676482520233,-2.65597203928641,-1.42955629699253,-1.39095291270585,0.178009724349786,0.182374960109948,0.216902998577029,0.225629045114963,0.259367101670268,0.175478543844814,0.319531417116601,0.203528501549793,0.204603886592788,0.183357830571972,0.178116543626207,0.198993259646525,0.173998714152491,0.193894160308437,0.169252079930016,0.317524450121457,0.18067674479975,0.145295866757845
"51",-1.56791628877475,-1.37204384313853,-1.86692786974248,-1.76103991183557,-2.09072343510567,-1.58199841827189,-2.78877308391948,-1.70925225698912,-1.8441353198909,-1.62653150467955,-1.55468527915462,-1.68472949370237,-1.48592803964143,-1.5152397499508,-1.46395446929188,-2.64825748395154,-1.37055160567154,-1.32467687479608,0.178551354869181,0.173204850693045,0.20406091509801,0.220465262408661,0.247806790458238,0.173285424270024,0.321061029096512,0.210374897240289,0.225270764874566,0.188448478657182,0.178368243482106,0.212053698535644,0.167723019006495,0.18509621074116,0.181812921724099,0.322394602305004,0.182735281264334,0.143286867285718
"52",-1.49744975513864,-1.42357139885348,-1.69735891226973,-1.81820149000378,-2.17303146723699,-1.55450863483946,-2.83479061167527,-1.65067435376774,-1.86892947505217,-1.47722820770128,-1.57843456155715,-1.70751237754831,-1.28752891631772,-1.66573490504397,-1.45664407951409,-2.6531349680663,-1.33081820883659,-1.31314610014439,0.187941806769481,0.182782108612486,0.184509325633226,0.213775510860474,0.257558564928878,0.19234218534238,0.337641632069937,0.212164501232907,0.209325031337644,0.189713024626833,0.165464397676463,0.214714970136776,0.172534507726751,0.182790529670158,0.162897722097422,0.328933059055411,0.167504008675263,0.152997328814117
"53",-1.60585988885114,-1.43324444015011,-1.59284392587816,-1.84993189481034,-2.31464992292552,-1.66710985958827,-2.8335594193445,-1.68601582049504,-1.8811254042515,-1.60688119748581,-1.43785665989133,-1.79589375492771,-1.47902607161719,-1.57818553762109,-1.51159176581831,-2.83605979026392,-1.35406312611426,-1.46721043171997,0.189962724254576,0.19279571797099,0.169081338116156,0.229931774909574,0.254457952619002,0.18078052317581,0.329974794136812,0.197872778090593,0.209901316149249,0.187373482885498,0.16986997636412,0.220735229547665,0.17520382580868,0.187466794291708,0.16205874873826,0.323932213614512,0.165038279860568,0.160677830576727
"54",-1.63437538187429,-1.46962820019061,-1.52914971430486,-2.06386738723662,-2.27636314499121,-1.68032888548123,-2.79078315558478,-1.79494458473429,-1.733521356016,-1.50971105680652,-1.48203354659299,-1.76743390909866,-1.35085708105369,-1.85758477102795,-1.46717852252956,-2.85093995048465,-1.39328302619338,-1.38154368750795,0.190643453352479,0.194090507974337,0.189761158604925,0.243023770400385,0.266669969734695,0.179133345598871,0.316267928482024,0.203516188529103,0.202773366988582,0.180907570063242,0.168909062378835,0.223557601093686,0.173981654233459,0.224458410176103,0.173315056754782,0.312424851627609,0.159281664962582,0.160306480865583
"55",-1.61227074378376,-1.50616723202936,-1.71535347792325,-1.98811277348117,-2.23976082151113,-1.60931356714296,-2.38557619783866,-1.66638028436617,-1.73525364439471,-1.48521794345447,-1.54009154272394,-1.76108217037905,-1.37614519284095,-1.9601541220709,-1.56597214988361,-2.58501386550025,-1.34986593074032,-1.48456069381234,0.184011838551988,0.213470735676744,0.203720438175664,0.217460482901602,0.252092744428082,0.172920311329312,0.321323270959072,0.188833427545321,0.201179832787504,0.180258454390318,0.17181382038029,0.216980586416819,0.173247264519399,0.235186611854438,0.173383838103419,0.305659930581777,0.162778044814392,0.155912283834031
"56",-1.57082471571874,-1.57311517351778,-1.73543983487106,-1.99664689276073,-2.01566053821733,-1.63166486876669,-2.58300879554408,-1.65331947266881,-1.79842767203941,-1.43315800368666,-1.54110079805198,-1.61824235735931,-1.33272787459705,-2.08359412789731,-1.57619482736705,-2.4270915378372,-1.35446452324812,-1.30096859358753,0.188376557972572,0.198185770833641,0.197511623186125,0.230609552666471,0.255491781631381,0.18918365389119,0.319935072366154,0.202965524151849,0.207291361165746,0.185052407281689,0.168339449065054,0.196877325279368,0.169638306724433,0.229171580793418,0.187017466713747,0.302890360907888,0.155823315673223,0.153848314571938
"57",-1.59894888774245,-1.47186462056712,-1.61926519935476,-1.88197225916773,-2.12002338857923,-1.76998269759972,-2.55758875442889,-1.6427669029063,-1.69938096877867,-1.46438566445391,-1.37204228465272,-1.55458821716591,-1.44501558729531,-2.14537611227425,-1.40266349041947,-2.47300012423947,-1.40050193283878,-1.43752779917225,0.198741088024212,0.17740875527018,0.186884962615194,0.240208937068615,0.259147311416156,0.217417612072942,0.291425757521693,0.205060330406771,0.206363632474919,0.182211011025475,0.175768217781901,0.187420249114019,0.171958648750894,0.227538659568241,0.168485518051834,0.290131001966338,0.170601014797326,0.155224827226069
"58",-1.63523941038529,-1.50125873400699,-1.6833411544402,-1.94963263513302,-2.20686603249977,-1.93178928007533,-2.36883461336136,-1.62031204528238,-1.7518889138441,-1.49581209688466,-1.35548123748081,-1.41756857166034,-1.31254067874884,-2.13970734005427,-1.48775997775562,-2.31439889914719,-1.32382650829886,-1.41302761825691,0.209981992360788,0.177394923882949,0.189224273654037,0.229634244008756,0.249704663161413,0.218497326595584,0.269141365319133,0.195165869525325,0.198281930047956,0.182849746943402,0.151703229802023,0.183114201468266,0.177989395413938,0.248718450917474,0.168098633308892,0.27286812244815,0.174610432426803,0.160585889987922
"59",-1.77091120382755,-1.50453099430499,-1.61028237608505,-1.80660247491403,-2.055733920914,-1.88709829832141,-2.31158491615541,-1.65471391932794,-1.75402822857161,-1.5286707515737,-1.39659364376985,-1.51519056590078,-1.3562673558741,-2.07751986880967,-1.38232844805777,-2.27105860770066,-1.41569555296039,-1.41189429661843,0.206234046026817,0.193568675377655,0.181484121107405,0.228329363272589,0.25546890536095,0.215016560515818,0.266919645083247,0.199504249028845,0.192454013228578,0.170914446952735,0.157228717040345,0.18226818975342,0.173492366686783,0.24815830608853,0.160283601090635,0.268166557006368,0.178423913939311,0.159670032246135
"60",-1.73976639286369,-1.55311917983095,-1.62066779407467,-1.76356672160922,-2.07260221320885,-1.85615175849303,-2.28567371633661,-1.68253927877677,-1.64943920233391,-1.42678938356723,-1.39144476475062,-1.479877127056,-1.33347218101056,-2.04194913173796,-1.29805111794359,-2.29822032841247,-1.36844427742977,-1.4802302617924,0.214397177573808,0.201136885587926,0.19652730302281,0.211662039944111,0.233350498309661,0.221043558863314,0.279912790027909,0.210941292094743,0.198406500905246,0.156097233922492,0.159105144262366,0.202470636856815,0.181074566502231,0.221069071451729,0.152054426524456,0.293516233804593,0.177902580175528,0.172686611254514
"61",-1.72340254389348,-1.58004721056248,-1.84679014594857,-1.76082420627992,-1.97529420705248,-1.81554061150697,-2.40358540015534,-1.76524460810492,-1.7771853674649,-1.48736268157899,-1.49551157437126,-1.50698759327144,-1.41423727825561,-1.93354321819714,-1.30206706646023,-2.31263340067911,-1.41587438575119,-1.41978678976319,0.19821360238138,0.206626343636161,0.204068607726825,0.221996285632079,0.23877814112703,0.22184516012615,0.30355473918476,0.209313610699169,0.191215838152057,0.148634414244724,0.173512740864326,0.211346161900518,0.187803631868604,0.215545302826847,0.165231870121951,0.253037398828465,0.165528226433612,0.157405861743853
"62",-1.72695825817624,-1.58367870852254,-1.80763223121231,-1.7873063725872,-2.05005279823327,-1.93308152429604,-2.6434599221359,-1.792280964579,-1.72544185472192,-1.34006174536528,-1.59317579306244,-1.67285373321229,-1.38730368095904,-1.91615879497192,-1.27192106249227,-2.30881702075792,-1.3803418333178,-1.39737455084117,0.206210710931566,0.20774732694435,0.191273445381747,0.208072563745389,0.25089189060057,0.212267832380712,0.308520498145337,0.211894813434838,0.185187034066877,0.175336348936536,0.17050654287994,0.213334368491781,0.179352122578833,0.224776262233774,0.150713130983055,0.252365101931376,0.176408933991874,0.16362524810349
"63",-1.84687015897983,-1.50352049075832,-1.60182030586537,-1.87141981168561,-2.29147722323157,-2.03049373039176,-2.61359014272489,-1.86853369854545,-1.73053425486059,-1.35145731890118,-1.40733363874642,-1.70018838072119,-1.38452535757824,-1.94384963566444,-1.32833850979393,-2.00890331328729,-1.3717629859127,-1.42988285921275,0.209982485587916,0.207099147951852,0.180939787377553,0.22102244332761,0.257659930643012,0.228121428199464,0.313839733008478,0.222551350755656,0.191453895576653,0.148309619689266,0.153932268304556,0.203803518282277,0.184396519261471,0.220452093165628,0.140686178266449,0.265995233597589,0.17985020855228,0.16660924387879
"64",-1.83763537575511,-1.61896032143677,-1.69093465319753,-1.85132577151395,-2.31430163947686,-2.01504305137079,-2.59670604616799,-1.88080708165908,-1.78429061124762,-1.39900731594345,-1.35589918102997,-1.63294919929161,-1.45846235107219,-1.99348846830003,-1.2853561071892,-2.21527066984551,-1.39193265535519,-1.40386266551854,0.230592306860792,0.205851660437993,0.203114888412842,0.219379082853814,0.260560610163145,0.222359563377853,0.307483077367963,0.206158266648975,0.190746744619393,0.143310957395107,0.165669795893923,0.197793305296518,0.17798642036471,0.208675277982028,0.163021719195158,0.264933929603036,0.177839963698441,0.145237414136769
"65",-1.8929457952504,-1.58080625586883,-1.68905056454795,-1.83896535184908,-2.13933242649687,-1.93541756958509,-2.68890318402248,-1.93883764569751,-1.73889386958034,-1.13627745801554,-1.48426324150864,-1.58157667236275,-1.45538058100749,-1.82193889121554,-1.28750236597335,-2.33635044803477,-1.45010013729511,-1.04386956802406,0.225740385411184,0.204995819642815,0.198215679785355,0.235357354837643,0.261452040072063,0.202498809318352,0.298325216257636,0.233108883820062,0.201560079157167,0.138859436429767,0.164272727764646,0.203072326316828,0.187174772284655,0.209699200006204,0.159675213039438,0.298981806125412,0.179452124805918,0.145364445682412
"66",-1.75673216516814,-1.61321614703097,-1.6906448443452,-1.74055145959999,-2.17003503272621,-1.74287528975375,-2.70618329487506,-1.82646526191846,-1.7509468437301,-1.17756788922675,-1.46344235639228,-1.5219102039192,-1.45743836916768,-1.80758202907542,-1.24702102371817,-2.41469244463091,-1.41096978824781,-1.04237273800966,0.207692135175849,0.21452276019815,0.184356299663345,0.211290338209581,0.239961428807481,0.197171702148841,0.285468050546663,0.206409393874738,0.198871409790776,0.133924619507053,0.162680002607308,0.194175423091598,0.187565583583324,0.20787380147043,0.159319123053551,0.292009844467651,0.177696189119332,0.12912650469137
"67",-1.66805396257027,-1.72186608770428,-1.60975009711759,-1.75123351227451,-2.14288291623192,-1.79896076960415,-2.62143395717739,-1.69151681893792,-1.86754709373195,-1.16455600727166,-1.43081867976309,-1.52705247229349,-1.53469265560975,-1.85281626977626,-1.31922829346344,-2.48289650130557,-1.46203433301191,-1.0369102430481,0.204466410326862,0.200719007629513,0.190378739841381,0.216733534788529,0.243815187059685,0.206715410723196,0.282837298053446,0.212652804945888,0.220315848343622,0.155083175370788,0.163464037656768,0.19306469174644,0.185963455739914,0.214381971876029,0.152434809676112,0.291505787397427,0.176687781674568,0.127612145363875
"68",-1.73057440956737,-1.55881280743337,-1.71824063941795,-1.72191717259841,-2.14996713229853,-1.84005672584755,-2.30595806051267,-1.65701245549918,-2.05820658171172,-1.33501785504723,-1.48228748282744,-1.51558223633875,-1.52633314066172,-1.84818875575777,-1.38518896968181,-2.46281660807542,-1.47318671296022,-1.07061367342731,0.203286753233506,0.200251919419181,0.188954790688211,0.219239501892388,0.247815332371898,0.191664780568838,0.278945273101448,0.204926890481318,0.219201011718323,0.156225866679539,0.185249355610234,0.182875772345692,0.204636252045146,0.213867953607134,0.154835062568361,0.290788124174988,0.162445293994718,0.123214264631803
"69",-1.6888327200123,-1.50797374956858,-1.64291037606479,-1.73503304496241,-2.22141960749007,-1.90616784373931,-2.39928670933103,-1.71954353951732,-2.07123068749938,-1.33246738738349,-1.47431092173846,-1.41731812008088,-1.51773617120785,-1.84636672581981,-1.34828865177132,-2.42706579240766,-1.24430068650511,-1.07142336565791,0.207299248601102,0.204960965350173,0.191918060622741,0.200552821154599,0.279737237187573,0.19274998863592,0.27444641401624,0.219815907188787,0.212814600608315,0.162103603858752,0.16889653644439,0.186802917423791,0.20509375267418,0.22280117808393,0.156315916318308,0.293894100939982,0.161024991835783,0.12209770841177
